Age,Gender,Region,Customer Type,Tenure Type,Meter Type,Tariff Type,Contract Length (months),Payment Plan,Late Payments,Average Payment Delay (days),Direct Debit,Calls Last Month,Complaints Last Year,App Logins,Portal Logins,Email Clicks,Promotions Accepted,Campaigns Responded,Average Monthly Usage,High Usage Flag,Electricity 3M Avg,Gas 3M Avg,Total 3M Avg,Usage Change %,elec_avg,elec_std,elec_trend,gas_avg,gas_std,gas_trend,bill_avg,bill_std,bill_trend
30,Male,England,Domestic,New,Smart,Economy 7,12,Quarterly,1,2.8100600734133754,1,0,0,5.0,8.0,4.0,0,0,400.6593714024146,1,305.9414686929924,131.3867902501385,437.3282589431309,-0.2150205232779178,253.56194208086526,54.03974333295998,7.824909369173192,147.09742932154933,47.93841409292202,-9.152245458309379,43.12800935963653,8.008776804206295,0.09152465843378431
49,Male,Scotland,Domestic,Long-term,Smart,Green,12,Quarterly,1,4.044328113089664,0,2,0,3.0,13.0,3.0,0,1,393.9832418100689,1,286.7667429857609,134.10648511740982,420.87322810317073,0.3931542625559231,253.8783130702174,73.87749901928368,19.101914992173416,140.1049287398516,36.76816036957641,2.2515559290851233,53.80835627189006,13.793381737129735,2.78170512668575
54,Male,England,Domestic,New,Smart,Economy 7,12,Monthly,1,2.920495092718918,0,1,1,4.0,5.0,4.0,0,1,384.7460543275469,1,238.7030622824815,173.56265994941586,412.26572223189737,-0.2177532674398287,227.35476053064642,38.38067737678787,7.774623513694089,157.3912937969005,46.4246737155059,-7.014358357797399,41.80470887265907,7.225575136531451,0.1726286025117729
41,Male,England,Domestic,Long-term,Smart,Green,24,Quarterly,2,1.8803340296728916,0,0,2,3.0,5.0,5.0,0,0,387.93374070797466,1,251.29570631497248,191.43037668586507,442.7260830008376,-0.2385091961205881,239.39800972610044,48.58507830883637,2.9403317702758276,148.53573098187417,51.51023886601434,0.6650732563300633,49.89612051649464,9.53396813331872,1.1222686738862548
45,Male,England,Domestic,New,Smart,Economy 7,24,Quarterly,0,0.4964727454684163,1,1,0,5.0,9.0,5.0,1,1,439.86292467774814,1,328.69728946837523,172.05766998625816,500.7549594546334,0.0642153125406989,288.83835464936516,46.85057480829983,9.454973516619935,151.02457002838293,36.735601079009164,-0.45516422897402076,45.94607368295298,9.510674753939833,1.4055509915986506
65,Female,England,Domestic,Long-term,Smart,Economy 7,12,Monthly,2,2.274548104518338,1,1,0,3.0,3.0,5.0,1,0,460.40626772679,1,312.36358166718827,198.2108944171125,510.5744760843008,-0.0212960852455546,290.01910271846623,42.43422223805187,7.274209838041108,170.3871650083237,54.30393217655053,-7.91753438648214,49.256366083620264,9.852792227269317,-0.4513253987688424
33,Male,England,Domestic,New,Smart,Green,12,Monthly,2,5.956575028582925,1,1,0,7.0,6.0,2.0,0,1,441.3097967087016,1,358.55776328321554,191.29081669522017,549.8485799784357,-0.0246962476474192,288.0716069534264,60.73445643721145,4.850353335012425,153.2381897552752,57.08834895405047,3.9931907688810098,58.55913341392115,11.413506737221848,1.5773756507946515
26,Male,England,Commercial,Long-term,Smart,Business,36,Monthly,0,3.724846181547358,0,0,1,6.0,6.0,1.0,0,1,375.1434499410023,1,282.45318241736555,154.53210015465086,436.9852825720165,0.4105897357146564,249.22343217739038,48.29741136282316,14.007372975372133,125.92001776361195,30.331693760541715,8.798491396823033,60.40114566851731,11.582938176403575,3.8291181197269366
36,Other,England,Domestic,New,Smart,Green,12,Quarterly,0,1.0823875777158856,1,1,1,2.0,10.0,3.0,0,1,431.2960551938293,1,275.5387270612335,188.97624846006175,464.5149755212952,0.6442212411033535,268.214593662454,53.555769077849675,17.940335220711084,163.08146153137528,60.02758088372745,-2.6849966900114812,56.634261750965294,12.374162139402229,2.7573222443508247
25,Female,Scotland,Domestic,Long-term,Standard,Economy 7,24,Monthly,0,2.172700024434016,0,0,0,3.0,6.0,4.0,0,4,402.1827373700231,1,265.2510654593456,119.98077109537256,385.2318365547182,0.1875607669788027,247.11144530598142,34.22660346301585,8.891605325784184,155.07129206404173,47.19818770632239,-6.612441497467109,43.088937116735394,6.811207025413218,1.9462180502567454
58,Male,England,Domestic,New,Smart,Green,24,Monthly,0,2.5404423312248983,0,4,0,3.0,5.0,5.0,0,1,399.63734193994287,1,295.5238879274762,180.91121257189272,476.4351004993689,-0.111324947262164,234.21426411913976,70.18606815668788,6.250372442812639,165.42307782080314,45.3145366672587,-11.014563175230116,51.16270798838129,13.876370008290575,0.24885931660094454
22,Male,England,Domestic,New,Standard,Standard,24,Monthly,1,-1.5058485869617408,0,0,0,6.0,12.0,3.0,0,0,397.5204337199361,1,275.3613133786832,172.73883442661327,448.1001478052965,0.3462812457527379,255.98502402709082,77.84558424533182,19.43707701272984,141.5354096928452,36.045721961113074,8.177759312329142,47.493069066900006,14.446862791934516,3.4839353059484357
36,Male,England,Commercial,Long-term,Standard,Fixed,36,Monthly,0,5.560955778130326,1,8,0,5.0,5.0,2.0,1,0,428.4535860174741,1,300.1249750305994,204.06013350371168,504.1851085343111,0.5932743414326173,261.562118678564,43.48026431411994,7.753660654783206,166.89146733891005,51.440255254684715,6.9983947862270774,62.13013018168633,13.007871724383717,3.16752906861359
43,Male,England,Domestic,Long-term,Smart,Green,24,Quarterly,2,6.278503353711717,1,2,0,1.0,7.0,3.0,1,1,402.58561694463305,1,260.9787601563658,162.1322855575571,423.1110457139229,-0.1895396204871412,257.2796438833123,46.19496080233634,-4.209003262447639,145.30597306132066,66.07808080581592,-3.668314934783059,54.96201097760999,8.79646663993699,-1.8929157167072652
41,Male,England,Domestic,New,Standard,Standard,12,Quarterly,0,1.99709462798078,1,0,1,6.0,7.0,1.0,0,0,380.3188472578943,1,265.6295557115173,131.13920269786283,396.7687584093801,-0.1676965918171985,250.70160227207728,58.049980751510425,7.262075898809079,129.6172449858169,41.2675772136412,-6.144582524169561,45.811961211670784,9.409447808451953,-0.026243658047942698
40,Male,England,Domestic,Long-term,Smart,Standard,12,Monthly,1,-0.3981924120056637,0,1,0,5.0,12.0,3.0,1,3,404.7369385167567,1,308.88499732399487,155.5675009893338,464.4524983133287,0.0522284878219696,257.18904650684743,43.67085349183974,4.0550492304146815,147.54789200990933,36.69763718321208,4.882469583377881,45.8298858378752,5.643807590145723,1.2834788874200875
77,Male,England,Domestic,Long-term,Standard,Economy 7,12,Quarterly,0,4.257334002614433,0,1,0,7.0,5.0,2.0,0,0,393.089148839247,1,294.47323531469766,170.84795149196304,465.3211868066607,0.3790887983206756,249.02794495735134,58.604972603424116,6.3614943492195115,144.06120388189564,61.42133542156725,6.208747629026218,41.586025364935004,8.433816747258218,2.119702299137646
23,Male,Scotland,Domestic,Long-term,Smart,Economy 7,24,Quarterly,2,2.465882847894354,0,0,1,4.0,9.0,4.0,0,1,421.3746952725031,1,275.6481873639361,143.22251463465045,418.8707019985865,-0.0106494478168819,278.903276905935,53.33092784390856,0.6035998673340207,142.47141836656814,48.97466434129467,-10.45586259031303,45.232460861001044,8.113934573778787,-1.7914937255211234
24,Male,England,Domestic,New,Smart,Green,12,Monthly,2,2.975995702465666,0,0,0,5.0,12.0,2.0,0,0,411.0275764661389,1,359.25577544218385,124.5277790578512,483.7835545000351,-0.153754798943601,267.51549388371683,88.16393405098572,19.29747365706726,143.51208258242193,53.77426305369763,-8.595941110616671,53.860443910333345,15.176603634551851,2.220948072788079
77,Male,England,Domestic,Long-term,Smart,Economy 7,24,Monthly,2,4.865330517512587,1,2,0,3.0,8.0,6.0,0,2,402.1361794902232,1,269.7906463619121,143.50381059401215,413.29445695592426,0.6384148903661255,254.00755011086906,48.195870973858895,12.284627703158566,148.12862937935418,47.98098972547154,6.729061740091933,43.818728010626366,10.78705504883343,2.619759415110703
49,Female,England,Domestic,Long-term,Smart,Standard,12,Monthly,0,-0.2500972512082255,1,1,1,7.0,5.0,5.0,1,0,376.7030498799231,1,295.9942689726074,166.63487475735187,462.6291437299593,0.2294109105931918,244.37529394502792,68.19963032192216,9.312837075512588,132.32775593489512,34.80458641096082,4.423045187264748,43.47692120499633,12.077589847656565,1.4849333752981784
30,Male,England,Domestic,Long-term,Smart,Economy 7,24,Quarterly,0,2.418233601927911,1,1,0,4.0,5.0,2.0,1,0,407.63452921463454,1,302.4380458200185,162.18388255079495,464.6219283708134,0.2845744839460016,260.74250342559037,69.81045777285156,10.765398523668187,146.89202578904414,30.894668121454078,0.6022474707684053,46.13730075076065,11.176429809764354,2.0902417383346243
52,Male,England,Domestic,Long-term,Smart,Green,24,Monthly,0,2.8465467849501565,1,0,0,7.0,8.0,6.0,0,1,414.42836433828006,1,324.24815768127155,155.89313190219966,480.1412895834712,0.3626369334972177,256.3676600237371,77.50292018778688,20.6405277181081,158.06070431454285,38.166868587918074,-6.369182629823081,55.60635822596859,13.737867566953511,2.6862322894034065
47,Female,England,Domestic,Long-term,Smart,Green,12,Monthly,1,-0.7763886794219772,0,11,0,3.0,11.0,3.0,1,1,413.2284355749371,1,272.6269067080245,196.56327733617655,469.190184044201,0.5918671759828681,255.98032778296746,52.84436806262445,4.949599344398362,157.2481077919697,50.33922772530691,13.423188260506022,54.20043561825989,11.932106612936213,2.0655573223477477
52,Female,Scotland,Domestic,Long-term,Smart,Green,36,Quarterly,1,5.142336818192345,0,1,0,3.0,9.0,4.0,1,2,395.6114168805621,1,242.1339917036009,164.31306158701344,406.4470532906144,0.4544522367307195,253.6086982502416,44.01873623284381,4.961778833505662,142.00271863032043,34.24746192495045,-2.6424478342412723,52.76113259472404,9.443960670939179,1.6093089946032135
52,Male,Wales,Domestic,Long-term,Smart,Standard,24,Monthly,2,4.023810606127568,0,0,1,3.0,4.0,4.0,0,1,358.47991621508044,1,262.1414379541054,149.62444273068206,411.7658806847875,-0.116666336007818,214.16748187833124,43.07575350732672,-0.22364491750031654,144.3124343367492,34.354878003842806,5.513452413637304,44.787420403671725,8.235352482102778,1.4642634355663366
44,Female,England,Domestic,Long-term,Smart,Green,36,Monthly,0,6.00085938587787,1,2,0,2.0,10.0,2.0,0,1,424.2561277988323,1,323.4240957219522,114.65152519330098,438.0756209152532,0.2001997566030639,279.9787250002225,49.78405004674939,10.955075850684876,144.27740279860987,46.29084768027724,-5.800730288077861,57.346396290632505,10.733926279986353,1.465397789940621
32,Male,Wales,Domestic,New,Smart,Green,12,Quarterly,2,5.426402478035561,1,0,0,3.0,11.0,3.0,0,0,366.0711611358056,1,247.714445584768,126.75243168295458,374.46687726772257,-0.1145011948676149,228.91303414166075,38.01089415683669,-0.8448532493158557,137.15812699414485,47.01452780325824,1.5906798796199928,46.95666593794567,6.679768372048909,0.05809061181475205
46,Male,Wales,Domestic,Long-term,Standard,Economy 7,12,Quarterly,2,1.083130648411833,1,3,0,4.0,11.0,5.0,0,0,387.3576801890808,1,270.13549748448366,177.61581173438913,447.7513092188728,0.2457897876925961,232.2673525223726,59.7284135249967,14.99899361169937,155.0903276667082,44.99579744419691,2.887568158420613,41.011248865956844,8.334672619090796,2.0498390279428174
34,Female,England,Commercial,Long-term,Standard,Fixed,48,Monthly,3,4.84052660437311,1,2,0,3.0,8.0,2.0,0,1,404.827436447785,1,283.5500311684029,197.3976526164746,480.9476837848775,0.3442399988136758,246.3719963500316,65.93776830321649,22.40573009746214,158.4554400977535,47.59463497781581,4.941318310006586,57.72240660539621,15.07959622577299,5.524739268257215
55,Male,England,Domestic,Long-term,Standard,Green,36,Quarterly,0,5.500697471083704,1,0,0,3.0,7.0,3.0,0,1,386.4072860672366,1,258.965346406346,152.86315291728985,411.8284993236358,-0.2798515537721281,225.90297357123458,55.55118406405792,2.6257628228687717,160.504312496002,53.461653119182614,-7.972997845326811,49.43421986866657,9.594216957097638,-0.7136795291062576
72,Other,Scotland,Commercial,New,Standard,Fixed,24,Monthly,1,2.2371962214678964,0,2,1,2.0,10.0,3.0,0,0,396.73944760060704,1,264.8391287203248,165.4532160263609,430.2923447466857,-0.0079688251761983,248.1164956208166,60.08951548396867,7.913608921578796,148.62295197979032,47.202224697976355,0.8213065689123095,56.84362803859415,14.60678053056555,1.1610893095251675
49,Male,Wales,Domestic,Long-term,Standard,Standard,12,Monthly,0,3.023092179366168,0,1,0,4.0,7.0,6.0,0,0,396.96796798806025,1,263.1297256206915,127.05168681415006,390.1814124348416,0.0221117322689834,253.81764406433498,45.01405889206966,0.6020296048090937,143.15032392372518,49.601905833123936,-13.255678943656797,49.089079742359964,8.902869559311322,-1.0432445122002263
24,Female,England,Domestic,Long-term,Standard,Economy 7,12,Quarterly,0,2.9527434923892777,0,0,0,4.0,6.0,1.0,0,0,400.9204452705032,1,293.01778900234046,124.50636914061084,417.5241581429513,-0.0913252490388509,265.84854750155506,34.931305687445686,-0.9860272671583474,135.07189776894813,33.78945617445963,-4.453561056587262,47.666803116861196,5.645950614422279,-0.4706579996815783
58,Male,England,Domestic,Long-term,Smart,Economy 7,12,Quarterly,0,-0.3966355322247379,0,1,0,6.0,9.0,2.0,0,3,417.76805299918607,1,302.4730340077258,183.0427666741197,485.5158006818455,-0.2950908095529228,260.72240475896473,73.97438149880566,-3.8610940376445857,157.0456482402213,45.638179747025866,-4.400053395165264,47.72190128231353,15.146617102843557,-0.3319231220412565
55,Male,Scotland,Domestic,Long-term,Smart,Standard,24,Monthly,1,1.5560957695323174,0,1,0,7.0,10.0,2.0,1,0,390.1584541178645,1,266.19679203255447,143.6117822955387,409.8085743280932,0.0658781794686071,248.4290653827226,36.06379798885524,3.1380959497618672,141.72938873514178,38.61088404226988,-3.654212105129393,49.660538572571845,8.097883970649962,0.42674947013156256
52,Female,England,Domestic,Long-term,Smart,Standard,24,Monthly,0,2.5594389428201483,0,1,0,7.0,5.0,3.0,1,2,381.0759551988449,1,281.59232526379185,179.01225948456542,460.6045847483573,-0.1989116102166003,239.71849126739212,35.27171376553886,10.61426759215641,141.35746393145274,40.52367599811643,0.45601999817133726,45.36038631379813,8.137616619563659,2.057303457544992
33,Male,Scotland,Domestic,Long-term,Smart,Standard,12,Quarterly,1,5.219698497398737,0,1,0,7.0,6.0,1.0,0,1,404.6140325943118,1,311.85321527598126,187.3354755972754,499.18869087325663,-0.1907121149507447,257.9378244031929,53.80756939058202,10.145701442586567,146.6762081911189,46.562982983701446,6.159184766668119,49.21116931748029,14.362794327492455,3.107432258659699
42,Male,Scotland,Domestic,New,Smart,Green,36,Monthly,0,2.5360111107364367,0,1,0,4.0,9.0,3.0,0,1,382.3912967966598,1,313.7578388969027,190.09296084456375,503.85079974146646,0.2516828293908433,238.10890726260604,61.920564074500724,12.579483121602971,144.28238953405375,48.220227677957325,11.827448094170537,50.38241951031652,14.353715454310775,3.4255303793612537
32,Male,Scotland,Domestic,New,Standard,Green,24,Monthly,1,6.961056367183859,1,3,0,7.0,10.0,4.0,0,3,401.2876278352904,1,347.0713101482175,119.81452936047448,466.885839508692,0.0058403656373084,277.29086840487724,59.664029888269916,14.563168492247222,123.99675943041314,34.15592763419849,-10.143727471985715,57.29621349187784,11.862572470222691,2.266414351522786
32,Female,England,Domestic,New,Smart,Green,12,Monthly,0,1.8264550874892889,0,1,0,3.0,13.0,4.0,0,1,423.9601562646727,1,248.04455291807747,209.86922688101768,457.9137797990952,0.1935360735982681,252.7111072356699,41.64755508520467,2.2369487703382394,171.24904902900266,62.001141698906466,5.156097246353869,52.97005564986267,10.165745152697623,1.6459120317990497
66,Female,Scotland,Domestic,New,Smart,Green,24,Quarterly,0,6.059638400566989,1,1,1,4.0,7.0,3.0,0,0,410.3323131222689,1,266.16629555016624,165.64235434152835,431.8086498916946,0.1449079039440804,254.4238951874352,67.80564353764434,-2.655331915149294,155.9084179348337,28.996221583108973,7.047845523408127,52.914187006819425,12.607291110825578,0.6161653387986816
59,Male,Scotland,Domestic,New,Standard,Standard,36,Monthly,0,1.7746999064063609,1,2,0,4.0,8.0,3.0,0,2,430.4809187422499,1,312.3974306365736,192.1372551387796,504.5346857753532,0.1497672764631404,267.0662733973467,65.35656705220171,5.623278461755547,163.41464534490328,38.194637587277455,5.416366021993851,50.661561161068384,13.581867563082346,1.7135314239534836
45,Male,England,Commercial,Long-term,Standard,Fixed,36,Monthly,0,0.3789025076702805,0,1,0,3.0,6.0,2.0,1,0,416.10364237770455,1,246.73603081464853,198.25215266571288,444.9881834803614,-0.0199764354400675,251.09179928815672,42.5392969109437,-6.80400897337716,165.0118430895478,35.672349347114476,0.9905498911035564,61.0959558187408,7.373898530202706,-0.33931690886487914
58,Female,England,Domestic,Long-term,Standard,Economy 7,12,Monthly,1,1.4170988008365872,1,2,0,5.0,9.0,3.0,0,0,395.4614513616049,1,208.57899693806493,139.04111134081344,347.6201082788784,-0.1041611088256314,243.01639633612112,42.68339429576138,0.2597758299584944,152.44505502548387,30.860620172649764,-3.0398469587858767,42.1768047875386,6.355283371073054,-0.16617699219579213
66,Other,England,Domestic,Long-term,Smart,Green,12,Monthly,0,4.6632619833608855,1,0,0,3.0,9.0,2.0,0,1,436.5749567557844,1,327.0305258267219,208.7277828233915,535.7583086501133,0.554819067225526,282.2160625301132,73.41120966662956,22.90032524709131,154.35889422567132,61.387274649624324,5.495083934847656,59.71588200687413,13.908092422110277,4.222405394027032
55,Female,Scotland,Domestic,Long-term,Standard,Standard,12,Monthly,1,-0.4659631701200677,0,0,1,3.0,5.0,3.0,0,1,400.2440366280857,1,281.85942223177784,151.64773008265468,433.5071523144325,-0.3175469606814782,257.4615206400405,43.02802505481505,6.3518058596669364,142.78251598804522,64.84952262106434,-8.869916945788844,48.73399922137744,7.618199134192785,0.3993342567475793
61,Male,England,Domestic,New,Smart,Green,24,Monthly,0,1.1981144286469,0,1,0,4.0,13.0,3.0,1,1,394.4314280764134,1,272.8277205697271,175.21900192813214,448.04672249785926,0.1512625489305864,238.95137429470526,54.272547795239916,5.003956193340979,155.48005378170805,51.440558041238816,-3.938287005394403,53.56871775755556,12.244591288605733,0.9720971489391029
46,Male,England,Domestic,Long-term,Smart,Standard,36,Quarterly,0,0.8248717819780247,1,1,0,6.0,5.0,4.0,1,0,394.6103588631675,1,242.54378563970536,189.1476643985784,431.6914500382837,-0.080890487954735,238.4463694314169,34.255430484974625,0.4847900305988808,156.16398943175065,50.48700987342913,-1.6018344414314705,46.77651123103289,5.690467457138197,-0.5699386876844595
46,Female,England,Domestic,New,Smart,Economy 7,12,Quarterly,0,0.7283379719477088,1,1,0,4.0,10.0,3.0,0,2,369.9560235492906,1,261.63698973687866,137.12389838176423,398.7608881186429,0.1018578628343325,236.7636906441049,41.9390559444505,5.782581386424136,133.19233290518562,34.36615467993336,-4.688988001574682,41.612062076035215,7.12141639187665,0.9295466835565779
52,Male,England,Commercial,Long-term,Smart,Business,24,Monthly,2,3.0002330538862374,1,1,1,4.0,6.0,2.0,0,0,415.8126767680308,1,233.86496198488348,193.1725809637757,427.0375429486592,0.4667779432186325,244.26994211506226,58.41947822333199,0.4021366581411288,171.5427346529685,44.47424954522846,-1.1822674534010957,64.2915729093806,13.74209241956106,1.5379544401359055
61,Male,Scotland,Domestic,Long-term,Smart,Green,24,Monthly,0,2.46577726768412,1,1,0,7.0,6.0,5.0,1,0,385.9061209626114,1,278.45637257724616,150.39904854678335,428.8554211240295,0.2295560357619571,253.4959802370844,75.77027871470987,12.149743458440339,132.41014072552704,24.96113315849082,2.887932631537048,52.11314667013115,12.566472661493329,0.41410523428655854
50,Male,England,Commercial,Long-term,Smart,Business,24,Monthly,0,-0.9093179887031076,0,0,0,7.0,5.0,4.0,0,0,376.83271479428345,1,281.66579980309115,163.6387291279793,445.3045289310704,0.1642514332111049,229.60077018543134,62.06927201032956,7.986842722385037,147.23194460885213,43.06988139091859,-7.79318181334197,56.93763207307936,15.001045086470734,0.14040464352744955
57,Male,England,Commercial,New,Smart,Fixed,24,Monthly,0,1.5429261998970878,0,0,0,14.0,9.0,2.0,0,0,394.6165072983114,1,260.68033448078523,158.72700687026708,419.4073413510523,-0.1332570008154227,253.1158387151415,30.296734777172954,-0.6241451709573173,141.5006685831699,37.24303715470725,-1.7043810308168086,57.4017501398482,8.290807654154694,-0.5649117208118348
52,Female,England,Domestic,Long-term,Smart,Economy 7,24,Quarterly,2,6.2291857483936015,1,2,0,6.0,10.0,1.0,0,2,400.74961121085767,1,261.1618204402129,186.58150739198183,447.7433278321948,0.6242936409375145,258.476190152383,50.00362082847257,9.773520629578684,142.27342105847467,44.15739227333354,9.42910041316366,46.67953139166334,8.042455138178655,1.1803328457453048
48,Male,England,Domestic,New,Smart,Economy 7,24,Monthly,0,0.5738983004444427,0,1,0,,4.0,2.0,0,0,398.2220106951504,1,324.82361573206697,135.704279244741,460.527894976808,-0.2468546375574789,253.74597333487284,62.01787470228645,13.890403291589429,144.47603736027747,35.594664441945575,-10.63616409921553,43.5411398195279,7.358084370425903,-0.5275184318248372
55,Female,England,Domestic,New,Smart,Economy 7,12,Monthly,2,0.8864242901153991,1,0,0,5.0,10.0,2.0,0,1,412.77142336408383,1,281.1148657891769,141.49307165118776,422.6079374403647,0.0345306060553798,249.23806032037427,55.566499245853215,11.144070956733684,163.53336304370953,30.63226064704759,-8.552496189910624,41.25297467408123,8.435876929657836,0.7652977597403776
45,Male,England,Domestic,Long-term,Smart,Green,12,Quarterly,0,5.038793582919681,1,0,0,3.0,8.0,4.0,0,0,402.0886300185444,1,341.1449893236631,180.61878811395695,521.7637774376201,-0.1457508722253646,264.6943404198311,58.17635501270679,14.483345060946828,137.39428959871333,45.17240118343117,2.977881605657863,53.220872156955835,10.868329139600368,2.280307101455446
40,Male,Scotland,Domestic,Long-term,Smart,Standard,24,Monthly,1,6.113727876740608,1,2,0,2.0,10.0,1.0,0,1,376.6929211280733,1,227.2710048743645,185.38086365898172,412.6518685333463,0.628276488549966,243.35854445232692,51.97054701827718,2.3867323774264495,133.3343766757464,50.945470958104316,6.566887160737948,44.65552631353042,9.01377063835742,0.6400241320945551
71,Female,England,Domestic,Long-term,Smart,Standard,24,Quarterly,0,-0.2038867897320657,1,9,0,5.0,8.0,1.0,0,0,427.8419889416262,1,313.65354235993243,159.08891311312726,472.7424554730597,0.4760740195728468,279.4246174124546,63.2827708494149,8.971984589769926,148.41737152917153,37.41345287435449,1.2271872281032936,51.44374914539327,15.9501627765992,0.9993069640211096
63,Male,England,Commercial,New,Smart,Business,24,Monthly,1,2.2320668480973,0,0,1,5.0,4.0,3.0,0,1,383.9686315855834,1,228.53053276169365,158.6722121028067,387.2027448645004,-0.0942899307869067,236.5758318546727,53.97290334161496,-1.7266223942195091,147.39279973091075,43.7848181655361,-8.628944640905853,58.87901846451283,12.287378208184187,-1.3014084927522551
62,Male,England,Commercial,New,Smart,Fixed,36,Monthly,0,-0.7485542805044876,1,0,0,4.0,6.0,1.0,1,0,408.04947146977344,1,266.241139090559,164.0771156444464,430.3182547350054,0.1083824135847534,238.10925927075093,54.052373262278934,12.418454215975686,169.94021219902254,44.760769324933506,-2.991224351171398,56.63597330980836,8.614527733212018,0.7087141983086501
53,Other,Scotland,Commercial,Long-term,Standard,Fixed,36,Monthly,1,5.6218341236795535,0,0,0,4.0,7.0,5.0,0,1,430.1911541477784,1,250.66970832792444,200.7362880931804,451.4059964211048,0.4840986276554094,257.1540248604681,48.138248329274184,8.806830998718851,173.03712928731036,48.06801847801984,-0.33293418691184357,62.400051355126436,9.82976023151539,1.734185173608892
50,Female,Scotland,Domestic,Long-term,Smart,Standard,12,Monthly,2,7.825097571433213,1,2,0,3.0,8.0,7.0,0,1,406.786536072362,1,304.8587280088544,170.03303980947922,474.8917678183336,-0.0428160607956315,254.6360810333018,72.52743438700004,9.137895514511571,152.15045503906026,43.17034091298457,-2.7883058132434155,48.37708991064565,8.987636353817825,0.9206259371121969
38,Other,Wales,Domestic,Long-term,Smart,Green,24,Quarterly,2,5.221301524841095,0,0,1,6.0,6.0,2.0,0,0,395.7554254714792,1,274.59726191676754,180.35165199303785,454.94891390980536,0.1087892079007249,245.59597233124552,56.82965709903054,16.193062887153353,150.15945314023367,57.900025686867444,-3.7692594774177866,50.833379471032195,12.300736806456268,2.0486021495647067
25,Male,England,Domestic,Long-term,Smart,Standard,36,Quarterly,0,-0.13037440393957,0,1,0,6.0,7.0,0.0,0,1,431.42443807187584,1,312.0615522293704,186.46103972801984,498.5225919573902,0.2206031664845068,263.12347202405203,54.92625110427195,8.785720510098258,168.30096604782378,45.21476605098555,1.1180322775836296,49.54509187397926,12.951096989918474,1.8574657038604898
58,Other,Scotland,Domestic,New,Standard,Green,36,Monthly,0,3.346764976388135,1,14,0,4.0,6.0,1.0,1,0,420.23132734267807,1,288.8655904327239,192.7727428287213,481.6383332614452,-0.0955763304092921,261.5328829539628,70.92701904466509,8.849588821753763,158.69844438871527,44.297470912392846,9.060673378352085,55.09205068218054,12.595076713428307,2.487823008137534
50,Male,England,Domestic,Long-term,Smart,Standard,24,Monthly,1,2.660386734276599,0,2,0,9.0,6.0,1.0,1,2,401.2491638560721,1,295.99860744712896,160.94035051196477,456.9389579590937,0.023502433329487,259.81452551144775,49.87722570816882,7.733480649679734,141.43463834462446,58.10278012040052,-3.463918361701298,48.62874743137522,8.942120024244783,0.08391568056775998
25,Male,England,Domestic,New,Smart,Standard,24,Monthly,1,5.102603437525566,1,3,0,3.0,8.0,0.0,0,0,362.3546825990067,1,270.61097113506867,166.19327267393564,436.80424380900433,0.28279181309344,232.24078895610216,37.74479599927068,6.850092184290864,130.1138936429045,38.61848339800583,5.8748766948561135,42.38527545608692,10.557736099518634,1.962711571408454
23,Female,Scotland,Domestic,Long-term,Smart,Standard,36,Quarterly,2,0.5597401988607249,1,1,2,6.0,,1.0,1,0,401.75255514909776,1,269.65230004717364,149.89531522035813,419.5476152675318,-0.086467092850295,247.12571437422693,23.666268386546523,6.090150614390958,154.62684077487086,33.224924869866626,-10.59246187723575,48.676270439999676,5.747734524965565,0.596752896299302
41,Female,England,Domestic,Long-term,Standard,Green,36,Quarterly,2,5.025867542174128,0,1,0,7.0,8.0,2.0,0,1,381.1902099117983,1,282.4373910231625,136.70491736391713,419.14230838707965,0.6325378012284779,249.2831321893776,53.81825600895263,10.131005487416747,131.90707772242064,35.84119899084128,2.8098319792971775,53.04452162230535,13.983235113743758,2.1725400288704395
44,Male,Wales,Domestic,Long-term,Smart,Economy 7,12,Monthly,1,4.691182677424647,0,1,0,7.0,7.0,3.0,0,0,379.15649908314094,1,248.0469228465096,155.40623698133535,403.45315982784496,0.0630236356462231,232.09719275226917,38.646322019347934,0.44294534716796236,147.0593063308718,38.713957189588776,3.745946683728461,41.5016861326653,10.109648622122878,0.7195595926804692
18,Other,England,Domestic,Long-term,Standard,Economy 7,24,Monthly,1,5.55173157744718,1,3,0,4.0,11.0,6.0,0,1,404.7369034619333,1,261.58485520760934,147.9127454967372,409.4976007043465,-0.2126257772623527,250.19774000086215,38.43894544463857,5.6230881869999685,154.5391634610711,38.171395338676554,-10.659434439367606,43.5163651445234,5.285646895656557,0.2568809930319922
21,Female,England,Domestic,Long-term,Smart,Economy 7,36,Monthly,2,6.524392566479067,0,1,0,8.0,6.0,2.0,1,1,388.0820731092984,1,245.8522021350417,131.5002654953464,377.3524676303881,-0.5893983618813955,237.74869447008416,50.579594513794326,-5.569313937078704,150.33337863921426,55.34199681530083,-13.83910510359492,42.217416038437335,9.829266873227517,-1.0510807884508808
35,Male,England,Domestic,Long-term,Smart,Standard,36,Quarterly,0,5.962863433889449,1,0,1,4.0,5.0,2.0,0,0,376.97482519182057,1,305.8609965817449,177.1931213555481,483.054117937293,0.1628319735238676,245.07705817208776,52.671099216756836,6.270102897921178,131.89776701973273,41.03177833320515,11.067070075292301,46.58505541839145,10.965055870783647,1.9837712031494403
